2003,200304A-L1Onigri,01.08.03,Austria,Salzburg,"Schönfeld, Dr. Josef Mehrlhütte","46,9666666667","13,7666666667",1720,bicolor,Willd. 1796,Pontania,nigricantis,Pontania nigricantis,Onigri,Kopelke 1986,RK1,Leaf blade sausage gall,153,2,151,67,84,"0,4437086093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,
2003,200305A-6V1Odolic,01.08.03,Austria,Salzburg,"Schönfeld, Dr. Josef Mehrlhütte","46,9666666667","13,7666666667",1720,bicolor,Willd. 1796,Pontania,dolichura,Pontania dolichura,Odolic,(Thomson 1871),RK1,Leaf blade sausage gall,609,5,604,540,64,"0,8940397351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,
2003,200307A-DOgalla,14.08.03,Germany,Mecklenburg-Vorpommern,"Usedom, Görmitz","54,0166666667","13,9166666667",1,caprea,Linnaeus 1753,Pontania,gallarum,Pontania gallarum,Ogalla,(Hartig 1837),RK4,Leaf midrib pea gall,15,0,15,3,12,"0,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,200307F-MOtrian,15.08.03,Germany,Mecklenburg-Vorpommern,"Usedom, Ziemitz","54,0166666667","13,7833333333",1,triandra,Linnaeus 1753,Pontania,triandrae,Pontania triandrae,Otrian,Benson 1941,RK3,Leaf blade bean gall,33,0,33,23,10,"0,696969697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4,,,
2003,2003SZ02aHleuca,21.06.03,Germany,Schleswig-Holstein,"Kiel, Dietrichsdorf","54,3333333333","10,1833333333",34,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,73,2,71,9,62,"0,1267605634",,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2003,2003SZ02bHpruss,21.06.03,Germany,Schleswig-Holstein,"Kiel, Dietrichsdorf","54,3333333333","10,1833333333",34,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,15,1,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ03Hpruss,26.06.03,Germany,Hessen,"Wüstensachsen, NWR Stirnberg","50,4833333333","10,0166666667",861,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,15,3,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ04Hanoma,26.06.03,Germany,Hessen,"Wüstensachsen, NWR Stirnberg","50,4833333333","10,0166666667",861,caprea,Linnaeus 1753,Phyllocolpa,anomaloptera,Phyllocolpa anomaloptera,Hanoma,(Förster 1854),Blattrolle/falte klein,Leaf roll or fold,35,1,34,1,33,"0,0294117647",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ05Hleuco,26.06.03,Germany,Hessen,"Wüstensachsen, NWR Stirnberg","50,4833333333","10,0166666667",861,caprea,Linnaeus 1753,Phyllocolpa,leucosticta,Phyllocolpa leucosticta,Hleuco,(Hartig 1837),Blattfalte einfach,Leaf fold,28,2,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ06Halien,26.06.03,Germany,Hessen,"Wüstensachsen, NWR Stirnberg","50,4833333333","10,0166666667",861,aurita,Linnaeus 1753,Phyllocolpa,alienata,Phyllocolpa alienata,Halien,(Förster 1854),Blattrolle verdrillt,Leaf roll,310,50,260,16,244,"0,0615384615",,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ07Hleuca,26.06.03,Germany,Hessen,"Wüstensachsen, NWR Stirnberg","50,4833333333","10,0166666667",861,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,111,22,89,3,86,"0,0337078652",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2003,2003SZ08Heryth,26.06.03,Germany,Hessen,"Wüstensachsen, NWR Stirnberg","50,4833333333","10,0166666667",861,aurita,Linnaeus 1753,Phyllocolpa,erythropyga,Phyllocolpa erythropyga,Heryth,(Förster 1854),Blattfalte einfach,Leaf fold,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ09Hpolit,14.07.03,Austria,Niederösterreich,Waldverchs,"48,5833333333","15,3666666667",480,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,211,23,188,11,177,"0,0585106383",,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
2003,2003SZ10Hpurpu,14.07.03,Austria,Niederösterreich,Waldverchs,"48,5833333333","15,3666666667",480,purpurea,Linnaeus 1753,Phyllocolpa,purpureae,Phyllocolpa purpureae,Hpurpu,(Cameron 1884),Blattrolle schraubig,Leaf roll,78,3,75,2,73,"0,0266666667",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ11Hpruss,14.07.03,Austria,Niederösterreich,Waldverchs,"48,5833333333","15,3666666667",480,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,208,14,194,14,180,"0,0721649485",,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ12Hleuca,14.07.03,Austria,Niederösterreich,Waldverchs,"48,5833333333","15,3666666667",480,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,212,5,207,18,189,"0,0869565217",,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ13Hangli,14.07.03,Austria,Niederösterreich,Waldverchs,"48,5833333333","15,3666666667",480,viminalis,Linnaeus 1753,Phyllocolpa,anglica,Phyllocolpa anglica,Hangli,(Cameron 1877),Blattrolle einfach,Leaf roll,233,34,199,53,146,"0,2663316583",,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ14Hleuco,30.07.03,Austria,Salzburg,"Schladming, Untertal","47,3666666667","13,6666666667",877,caprea,Linnaeus 1753,Phyllocolpa,leucosticta,Phyllocolpa leucosticta,Hleuco,(Hartig 1837),Blattfalte einfach,Leaf fold,82,2,80,1,79,"0,0125",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ15Hpolit,29.07.03,Austria,Salzburg,"Ramsau, Silberklamm","47,4166666667","13,65",1141,purpurea,Linnaeus 1753,Phyllocolpa,polita,Phyllocolpa polita,Hpolit,(Zaddach 1883),Blattfalte einfach,Leaf fold,147,13,134,7,127,"0,052238806",,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2003,2003SZ16Hischn,29.07.03,Austria,Salzburg,"Ramsau, Silberklamm","47,4166666667","13,65",1141,myrsinifolia,Salisbury 1796,Phyllocolpa,ischnocera,Phyllocolpa ischnocera,Hischn,(Thomson 1862),Blattfalte einfach,Leaf fold,35,1,34,1,33,"0,0294117647",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ17Halien,30.07.03,Austria,Salzburg,"Schladming, Untertal, Riesachfälle","47,35","13,6833333333",1043,aurita,Linnaeus 1753,Phyllocolpa,alienata,Phyllocolpa alienata,Halien,(Förster 1854),Blattrolle verdrillt,Leaf roll,15,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ18Hischn,01.08.03,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Phyllocolpa,ischnocera,Phyllocolpa ischnocera,Hischn,(Thomson 1862),Blattfalte einfach,Leaf fold,63,7,56,3,53,"0,0535714286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ19Hleuco,30.07.03,Austria,Salzburg,"Schladming, Untertal, Riesachfälle","47,35","13,6833333333",1043,caprea,Linnaeus 1753,Phyllocolpa,leucosticta,Phyllocolpa leucosticta,Hleuco,(Hartig 1837),Blattfalte einfach,Leaf fold,176,20,156,3,153,"0,0192307692",,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ20Hspira,30.07.03,Austria,Salzburg,"Schladming, Untertal, Riesachfälle","47,35","13,6833333333",1043,appendiculata,Villars 1789,Phyllocolpa,spirappendiculata,Phyllocolpa spirappendiculata,Hspira,Kopelke 2007,Blattrolle verdrillt,Leaf roll,129,26,103,2,101,"0,0194174757",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ21Hspira,29.07.03,Austria,Salzburg,"Ramsau, Silberklamm","47,4166666667","13,65",1141,appendiculata,Villars 1789,Phyllocolpa,spirappendiculata,Phyllocolpa spirappendiculata,Hspira,Kopelke 2007,Blattrolle verdrillt,Leaf roll,178,28,150,1,149,"0,0066666667",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ22Hplicd,01.08.03,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,daphnoides,Villars 1789,Phyllocolpa,plicadaphnoides,Phyllocolpa plicadaphnoides,Hplicd,Kopelke 2007,Blattfalte einfach,Leaf fold,111,5,106,2,104,"0,0188679245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ23Hpurpu,29.07.03,Austria,Salzburg,"Ramsau, Silberklamm","47,4166666667","13,65",1141,purpurea,Linnaeus 1753,Phyllocolpa,purpureae,Phyllocolpa purpureae,Hpurpu,(Cameron 1884),Blattrolle schraubig,Leaf roll,18,0,18,3,15,"0,1666666667",,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ24Hpurpu,31.07.03,Austria,Salzburg,Weißenbach,"48,8833333333","15,1833333333",581,purpurea,Linnaeus 1753,Phyllocolpa,purpureae,Phyllocolpa purpureae,Hpurpu,(Cameron 1884),Blattrolle schraubig,Leaf roll,107,5,102,9,93,"0,0882352941",,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ25Hplicd,29.07.03,Austria,Salzburg,"Ramsau, Silberklamm","47,4166666667","13,65",1141,daphnoides,Villars 1789,Phyllocolpa,plicadaphnoides,Phyllocolpa plicadaphnoides,Hplicd,Kopelke 2007,Blattfalte einfach,Leaf fold,23,1,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ26Hpscho,30.07.03,Austria,Salzburg,"Schladming, Untertal","47,3666666667","13,6666666667",877,appendiculata,Villars 1789,Phyllocolpa,pschornwalcheri,Phyllocolpa pschornwalcheri,Hpscho,Kopelke 2007,Blattfalte einfach,Leaf fold,52,22,30,2,28,"0,0666666667",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ27Hpscho,29.07.03,Austria,Salzburg,"Ramsau, Silberklamm","47,4166666667","13,65",1141,appendiculata,Villars 1789,Phyllocolpa,pschornwalcheri,Phyllocolpa pschornwalcheri,Hpscho,Kopelke 2007,Blattfalte einfach,Leaf fold,180,4,176,3,173,"0,0170454545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
2003,2003SZ28Hpruss,12.08.03,Germany,Mecklenburg-Vorpommern,"Usedom, Trassenheide","54,0833333333","13,8666666667",5,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,242,10,232,3,229,"0,0129310345",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ29Hanoma,13.08.03,Germany,Mecklenburg-Vorpommern,"Usedom, Neuendorf","54,0166666667","13,8833333333",2,caprea,Linnaeus 1753,Phyllocolpa,anomaloptera,Phyllocolpa anomaloptera,Hanoma,(Förster 1854),Blattrolle/falte klein,Leaf roll or fold,25,1,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ30Odolic,01.08.03,Austria,Salzburg,"Schönfeld, Dr. Josef Mehrlhütte","46,9666666667","13,7666666667",1720,bicolor,Willd. 1796,Pontania,dolichura,Pontania dolichura,Odolic,(Thomson 1871),RK1,Leaf blade sausage gall,225,4,221,201,20,"0,9095022624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,
2003,2003SZ31Hoblit,14.08.03,Germany,Mecklenburg-Vorpommern,"Usedom, Zempin, Lüttendorf","54,0666666667","13,9666666667",1,fragilis,Linnaeus 1753,Phyllocolpa,oblita,Phyllocolpa oblita,Hoblit,(Serville 1823),Blattfalte einfach,Leaf fold,12,0,12,3,9,"0,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
2003,2003SZ32Hoblit,15.08.03,Germany,Mecklenburg-Vorpommern,"Usedom, Lütow",54,"13,8833333333",1,fragilis,Linnaeus 1753,Phyllocolpa,oblita,Phyllocolpa oblita,Hoblit,(Serville 1823),Blattfalte einfach,Leaf fold,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ33Hanoma,14.08.03,Germany,Mecklenburg-Vorpommern,"Usedom, Benz","54,0166666667","14,0166666667",1,caprea,Linnaeus 1753,Phyllocolpa,anomaloptera,Phyllocolpa anomaloptera,Hanoma,(Förster 1854),Blattrolle/falte klein,Leaf roll or fold,43,12,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003SZ34Hangli,21.08.03,Germany,Schleswig-Holstein,"Kiel, Dietrichsdorf","54,3333333333","10,1833333333",34,viminalis,Linnaeus 1753,Phyllocolpa,anglica,Phyllocolpa anglica,Hangli,(Cameron 1877),Blattrolle einfach,Leaf roll,242,26,216,5,211,"0,0231481481",,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ01Hleuca,11.06.04,Germany,Baden-Württemberg,Möggingen,"47,7666666667","9,0166666667",493,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,55,25,30,2,28,"0,0666666667",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ02Hleuco,12.06.04,Germany,Baden-Württemberg,Dettingen,"48,5166666667","9,3333333333",444,caprea,Linnaeus 1753,Phyllocolpa,leucosticta,Phyllocolpa leucosticta,Hleuco,(Hartig 1837),Blattfalte einfach,Leaf fold,27,12,15,2,13,"0,1333333333",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ03Hanoma,12.06.04,Germany,Baden-Württemberg,Dettingen,"48,5166666667","9,3333333333",444,caprea,Linnaeus 1753,Phyllocolpa,anomaloptera,Phyllocolpa anomaloptera,Hanoma,(Förster 1854),Blattrolle/falte klein,Leaf roll or fold,47,18,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ04Hpruss,10.06.04,Germany,Baden-Württemberg,Markelfingen,"47,7333333333","8,9833333333",397,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,35,14,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ05Hpruss,11.06.04,Germany,Baden-Württemberg,Möggingen,"47,7666666667","9,0166666667",493,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,49,16,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ06Hleuca,10.06.04,Germany,Baden-Württemberg,Hegne nr. Allensbach,"47,7","9,0833333333",400,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,108,39,69,1,68,"0,0144927536",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ07Hleuca,10.06.04,Germany,Baden-Württemberg,Markelfingen,"47,7333333333","8,9833333333",397,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,184,97,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ08Hpruss,10.06.04,Germany,Baden-Württemberg,Kattenhorn nr. Wangen / Bodensee /Untersee,"47,65","8,9",418,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,44,24,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ09Hpruss,10.06.04,Germany,Baden-Württemberg,Hegne nr. Allensbach,"47,7","9,0833333333",400,cinerea,Linnaeus 1753,Phyllocolpa,prussica,Phyllocolpa prussica,Hpruss,(Zaddach 1883),Blattfalte einfach,Leaf fold,102,44,58,1,57,"0,0172413793",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ10Hleuca,10.06.04,Germany,Baden-Württemberg,Kattenhorn nr. Wangen / Bodensee /Untersee,"47,65","8,9",418,cinerea,Linnaeus 1753,Phyllocolpa,leucapsis,Phyllocolpa leucapsis,Hleuca,(Tischbein 1846),Blattrolle verdrillt,Leaf roll,180,85,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004SZ11Hangli,26.06.04,Germany,Schleswig-Holstein,"Kiel, Dietrichsdorf","54,3333333333","10,1833333333",34,viminalis,Linnaeus 1753,Phyllocolpa,anglica,Phyllocolpa anglica,Hangli,(Cameron 1877),Blattrolle einfach,Leaf roll,197,44,153,1,152,"0,0065359477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
